,symbol,actual,predicted,date
258,CRWD,357.54998779296875,354.867,2024-11-21 00:00:00+00:00
259,CRWD,372.260009765625,375.88672,2024-11-22 00:00:00+00:00
260,NOC,512.1500244140625,514.87213,2024-10-28 00:00:00+00:00
261,NOC,504.04998779296875,508.26898,2024-10-29 00:00:00+00:00
262,NOC,505.3399963378906,505.8257,2024-10-30 00:00:00+00:00
263,NOC,509.0199890136719,506.71732,2024-10-31 00:00:00+00:00
264,NOC,506.95001220703125,507.27963,2024-11-01 00:00:00+00:00
265,NOC,507.44000244140625,503.92554,2024-11-04 00:00:00+00:00
266,NOC,512.9000244140625,508.7373,2024-11-05 00:00:00+00:00
267,NOC,523.1400146484375,527.8364,2024-11-06 00:00:00+00:00
268,NOC,520.5800170898438,520.2544,2024-11-07 00:00:00+00:00
269,NOC,528.989990234375,523.3887,2024-11-08 00:00:00+00:00
270,NOC,533.7000122070312,536.7913,2024-11-11 00:00:00+00:00
271,NOC,531.3900146484375,537.44135,2024-11-12 00:00:00+00:00
272,NOC,520.4199829101562,527.4778,2024-11-13 00:00:00+00:00
273,NOC,500.3399963378906,515.25854,2024-11-14 00:00:00+00:00
274,NOC,493.989990234375,497.00412,2024-11-15 00:00:00+00:00
275,NOC,488.67999267578125,495.14587,2024-11-18 00:00:00+00:00
276,NOC,491.0199890136719,495.21277,2024-11-19 00:00:00+00:00
277,NOC,491.9800109863281,489.98624,2024-11-20 00:00:00+00:00
278,NOC,496.4100036621094,493.40628,2024-11-21 00:00:00+00:00
279,NOC,496.8699951171875,494.49075,2024-11-22 00:00:00+00:00
280,NOW,945.0,964.57495,2024-10-28 00:00:00+00:00
281,NOW,953.0800170898438,954.36383,2024-10-29 00:00:00+00:00
282,NOW,950.0,963.94525,2024-10-30 00:00:00+00:00
283,NOW,932.989990234375,963.89746,2024-10-31 00:00:00+00:00
284,NOW,943.4099731445312,939.9943,2024-11-01 00:00:00+00:00
285,NOW,954.5900268554688,964.3909,2024-11-04 00:00:00+00:00
286,NOW,971.0399780273438,961.39307,2024-11-05 00:00:00+00:00
287,NOW,994.47998046875,1030.79,2024-11-06 00:00:00+00:00
288,NOW,1015.280029296875,1030.79,2024-11-07 00:00:00+00:00
289,NOW,1008.0800170898438,1032.5667,2024-11-08 00:00:00+00:00
290,NOW,1036.010009765625,1030.79,2024-11-11 00:00:00+00:00
291,NOW,1048.2900390625,1030.79,2024-11-12 00:00:00+00:00
292,NOW,1045.550048828125,1030.7081,2024-11-13 00:00:00+00:00
293,NOW,1039.800048828125,1029.4734,2024-11-14 00:00:00+00:00
294,NOW,1011.3900146484375,1022.60724,2024-11-15 00:00:00+00:00
295,NOW,1005.3400268554688,1012.5315,2024-11-18 00:00:00+00:00
296,NOW,1022.0999755859375,1016.7081,2024-11-19 00:00:00+00:00
297,NOW,1022.97998046875,1027.3146,2024-11-20 00:00:00+00:00
298,NOW,1047.050048828125,1029.6636,2024-11-21 00:00:00+00:00
299,NOW,1060.5999755859375,1023.7392,2024-11-22 00:00:00+00:00
300,CAT,390.6099853515625,391.0451,2024-10-28 00:00:00+00:00
301,CAT,387.510009765625,385.69897,2024-10-29 00:00:00+00:00
302,CAT,379.239990234375,386.0564,2024-10-30 00:00:00+00:00
303,CAT,376.20001220703125,375.21774,2024-10-31 00:00:00+00:00
304,CAT,379.6300048828125,377.82706,2024-11-01 00:00:00+00:00
305,CAT,376.5199890136719,377.74216,2024-11-04 00:00:00+00:00
306,CAT,383.3699951171875,378.8402,2024-11-05 00:00:00+00:00
307,CAT,416.8800048828125,404.02167,2024-11-06 00:00:00+00:00
308,CAT,408.2099914550781,406.0635,2024-11-07 00:00:00+00:00
309,CAT,393.3699951171875,403.55185,2024-11-08 00:00:00+00:00
310,CAT,396.5400085449219,406.57388,2024-11-11 00:00:00+00:00
311,CAT,393.010009765625,403.8473,2024-11-12 00:00:00+00:00
312,CAT,387.07000732421875,391.34845,2024-11-13 00:00:00+00:00
313,CAT,387.3599853515625,382.3221,2024-11-14 00:00:00+00:00
314,CAT,384.07000732421875,385.62473,2024-11-15 00:00:00+00:00
315,CAT,384.4599914550781,382.9628,2024-11-18 00:00:00+00:00
316,CAT,382.3299865722656,379.40164,2024-11-19 00:00:00+00:00
317,CAT,381.5,385.1243,2024-11-20 00:00:00+00:00
318,CAT,389.5899963378906,391.25366,2024-11-21 00:00:00+00:00
319,CAT,397.489990234375,391.53433,2024-11-22 00:00:00+00:00
320,SPY,580.8300170898438,576.7735,2024-10-28 00:00:00+00:00
321,SPY,581.77001953125,580.21844,2024-10-29 00:00:00+00:00
322,SPY,580.010009765625,579.9076,2024-10-30 00:00:00+00:00
323,SPY,568.6400146484375,574.0116,2024-10-31 00:00:00+00:00
324,SPY,571.0399780273438,573.32587,2024-11-01 00:00:00+00:00
325,SPY,569.8099975585938,569.90674,2024-11-04 00:00:00+00:00
326,SPY,576.7000122070312,574.76074,2024-11-05 00:00:00+00:00
327,SPY,591.0399780273438,583.82916,2024-11-06 00:00:00+00:00
328,SPY,595.6099853515625,605.05347,2024-11-07 00:00:00+00:00
329,SPY,598.1900024414062,604.3552,2024-11-08 00:00:00+00:00
330,SPY,598.760009765625,600.929,2024-11-11 00:00:00+00:00
331,SPY,596.9000244140625,604.2136,2024-11-12 00:00:00+00:00
332,SPY,597.1900024414062,603.62244,2024-11-13 00:00:00+00:00
333,SPY,593.3499755859375,601.5811,2024-11-14 00:00:00+00:00
334,SPY,585.75,583.62164,2024-11-15 00:00:00+00:00
335,SPY,588.1500244140625,583.81366,2024-11-18 00:00:00+00:00
336,SPY,590.2999877929688,586.819,2024-11-19 00:00:00+00:00
337,SPY,590.5,586.8821,2024-11-20 00:00:00+00:00
338,SPY,593.6699829101562,601.1527,2024-11-21 00:00:00+00:00
339,SPY,595.510009765625,600.87787,2024-11-22 00:00:00+00:00
340,T,22.110000610351562,21.908949,2024-10-28 00:00:00+00:00
341,T,22.18000030517578,22.413528,2024-10-29 00:00:00+00:00
342,T,22.020000457763672,22.401106,2024-10-30 00:00:00+00:00
343,T,22.540000915527344,22.157982,2024-10-31 00:00:00+00:00
344,T,22.1200008392334,22.333944,2024-11-01 00:00:00+00:00
